source_file,incident_id,field,proposed_value,confidence,rationale
data/t3_split.csv,82,t3_split,T3a,high,incident families app=[content-moderation] harm=[misinformation-content|service-quality]; filing matched app=[content-moderation] harm=[misinformation-content]
data/asofdate.csv,794,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,853,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,854,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1269,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1300,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1326,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1337,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1361,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1537,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1539,asof_verdict,ok,medium,parent control from 2020-06-26 (asserted): Amazon completed the Zoox acquisition
data/asofdate.csv,1540,asof_verdict,ok,medium,parent control from 2020-06-26 (asserted): Amazon completed the Zoox acquisition
data/asofdate.csv,1541,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1543,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1544,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1547,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1583,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1599,asof_verdict,ok,medium,parent control from 2009-01-01 (asserted): Google self-driving project; Waymo formed as an Alphabet subsidiary Dec 2016 and Alphabet controlled the programme throughout
data/asofdate.csv,1602,asof_verdict,ok,medium,parent control from 2020-06-26 (asserted): Amazon completed the Zoox acquisition
data/t2_adjudication.csv,733,adjudicated_code,T1,high,"GM's Q1-2025 10-Q contingencies note names the product and the conduct: 'the collection and use of certain consumer data obtained through our former OnStar Smart Driver product', alongside the resolved FTC consent order. Under the codebook's own T1 rule the absence of AI framing is not disqualifying where the product and factual circumstances identify the event, and they do here. Recoded T1."
data/t2_adjudication.csv,711,adjudicated_code,T2,medium,"Tesla's FY2024 10-K discloses NHTSA Autopilot investigations, the December 2023 recall of approximately 2 million vehicles, and DOJ document requests as legal and regulatory contingencies. It identifies the system and the regulator but not the April 2024 recall-adequacy probe as a distinct event, so the legal-consequence reading stands. A reasonable coder could call this T1; the alternative is carried in the range reported in Section 4.1."
data/t2_adjudication.csv,534,adjudicated_code,T2,high,"Meta's FY2021 10-K discloses the September-2021 government investigations and the securities class actions collectively, without naming the Ohio Attorney General action or the underlying algorithm-and-minors allegations as an event. The consequence is disclosed, the incident is not. T2 stands."
data/disclosure_coding.csv,350,disclosure_code,T3,high,"the coding log (coding/results) records T3 with a written rationale; the analytical CSV carries T4. Treated as a transcription error in the CSV. Both tiers are inside the shadow, so the headline is unaffected; Table 1 tier counts shift by one"
frontiers/manuscript.tex,-,title,"AI Incident Disclosure Shadow: SEC Filing Visibility of AIID-Recorded AI Incidents at U.S.-Listed Issuers, 2019-2026",medium," selected title; keeps 'Disclosure Shadow', replaces 'Investor Disclosures' with SEC-filing wording, and signals the AIID-recorded conditional denominator. Two alternatives are listed in the response letter"
frontiers/manuscript.tex,-,generative_ai_statement,expanded to cover revision-stage recoding proposals produced by an AI system under author review,medium,the authors must confirm this is how they wish to describe the revision workflow before submission
frontiers/manuscript.tex,-,severity_label,sev_limited / sev_moderate / sev_severe,high,the original severity values T1-limited/T2-moderate/T3-severe collide with the disclosure codes T1-T4 in the same table; renamed in all derived outputs
